date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:32:37	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/fonts/fontawesome-webfont3e6e.ttf	(from http://demo.highhay.com/casely/fonts/font-awesome.min.css)
08:32:37	45550/45550	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202018%2007:00:33%20GMT	http://demo.highhay.com/casely/index-particle.html	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/index-particle.html	(from http://demo.highhay.com/casely/demo.html)
08:32:40	18610/18610	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/demopage/style2.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/demopage/style2.jpg	(from http://demo.highhay.com/casely/demo.html)
08:32:40	45825/45825	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/index-slideshow.html	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/index-slideshow.html	(from http://demo.highhay.com/casely/demo.html)
08:32:41	133681/133681	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:35%20GMT	http://demo.highhay.com/casely/img/items/img-sample3.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/img/items/img-sample3.jpg	(from http://demo.highhay.com/casely/item-style2.html)
08:32:42	46127/46127	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202018%2007:00:33%20GMT	http://demo.highhay.com/casely/index-video.html	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/index-video.html	(from http://demo.highhay.com/casely/demo.html)
08:32:44	41216/41216	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/demopage/particle.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/demopage/particle.jpg	(from http://demo.highhay.com/casely/demo.html)
08:32:47	42257/42257	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/demopage/slideshow.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/demopage/slideshow.jpg	(from http://demo.highhay.com/casely/demo.html)
08:32:48	42001/42001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/demopage/video.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/demopage/video.jpg	(from http://demo.highhay.com/casely/demo.html)
08:32:58	452489/452489	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/img/bg-default.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/img/bg-default.jpg	(from http://demo.highhay.com/casely/css/main.css)
08:32:58	6370/6370	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Feb%202018%2007:00:33%20GMT	http://demo.highhay.com/casely/css/style-color1.css	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/css/style-color1.css	(from http://demo.highhay.com/casely/index-style1.html)
08:32:59	12956/12956	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/gallery-style1.html	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/gallery-style1.html	(from http://demo.highhay.com/casely/index-style1.html)
08:32:59	19015/19015	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Jun%202018%2005:06:34%20GMT	http://demo.highhay.com/casely/item-style1.html	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/item-style1.html	(from http://demo.highhay.com/casely/index-style1.html)
08:33:00	2821/2821	---M--	200	added ('OK')	application/javascript	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/js/particlejs/particles-init.js	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/js/particlejs/particles-init.js	(from http://demo.highhay.com/casely/index-particle.html)
08:33:15	112358/112358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/img/bg-home-landscape.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/img/bg-home-landscape.jpg	(from http://demo.highhay.com/casely/css/style-color1.css)
08:33:23	214789/214789	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/img/bg-home-portrait.jpg	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/img/bg-home-portrait.jpg	(from http://demo.highhay.com/casely/css/style-color1.css)
08:35:28	3367886/3367886	UR-M--	200	added ('Partial%20Content')	video/mp4	date:Mon,%2026%20Feb%202018%2007:00:34%20GMT	http://demo.highhay.com/casely/vid/loop-bg.mp4	C:/My%20Web%20Sites/PROYECTO1/demo.highhay.com/casely/vid/loop-bg.mp4	(from http://demo.highhay.com/casely/index-video.html)
